batch_id,batch_name,import_order,source_collection,original_path,file_name,extension,size_mb,detected_document_type,proposed_menu,proposed_folder,proposed_title,proposed_code,canonical_use,training_use,quiz_use,certificate_use,impacted_roles,suggested_recurrence,priority,action_recommended,needs_human_review,duplicate_risk,duplicate_group,import_decision,import_notes
4,Lote 4 - Drogarias,0098,Drive complementar/POPs MBP Drogarias,Drive complementar/POPs MBP Drogarias/POP.049 Aplicação de Injetáveis - Preparação,POP.049 Aplicação de Injetáveis - Preparação,,,Pasta/POP,Drogarias,06. Servicos Farmaceuticos,POP,POP-049-APLICACAO-DE-INJETAVEIS-PREPARACAO,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-038,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0099,Fonte 2 - POP Revisado e Ampliado 2022,Google Drive/POPs+MBP_Drogarias/POP.050 Aplicação de Injetáveis - Vias de Administração,POP.050 Aplicação de Injetáveis - Vias de Administração,,,Pasta/POP,Drogarias,06. Servicos Farmaceuticos,POP,POP-050-APLICACAO-DE-INJETAVEIS-VIAS-DE-ADMINIST,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-039,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0100,Drive complementar/POPs MBP Drogarias,Drive complementar/POPs MBP Drogarias/POP.050 Aplicação de Injetáveis - Vias de Administração,POP.050 Aplicação de Injetáveis - Vias de Administração,,,Pasta/POP,Drogarias,06. Servicos Farmaceuticos,POP,POP-050-APLICACAO-DE-INJETAVEIS-VIAS-DE-ADMINISTRACAO,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-039,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0101,Fonte 2 - POP Revisado e Ampliado 2022,Google Drive/POPs+MBP_Drogarias/POP.051 Monitoramento da Glicemia Capilar,POP.051 Monitoramento da Glicemia Capilar,,,Pasta/POP,Drogarias,Manual de Boas Praticas,POP,POP-051-MONITORAMENTO-DA-GLICEMIA-CAPILAR,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-040,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0102,Drive complementar/POPs MBP Drogarias,Drive complementar/POPs MBP Drogarias/POP.051 Monitoramento da Glicemia Capilar,POP.051 Monitoramento da Glicemia Capilar,,,Pasta/POP,Drogarias,01. Gestao da Qualidade,POP,POP-051-MONITORAMENTO-DA-GLICEMIA-CAPILAR,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-040,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0103,Fonte 2 - POP Revisado e Ampliado 2022,Google Drive/POPs+MBP_Drogarias/POP.052 Monitoramento da Pressão Arterial,POP.052 Monitoramento da Pressão Arterial,,,Pasta/POP,Drogarias,Manual de Boas Praticas,POP,POP-052-MONITORAMENTO-DA-PRESSAO-ARTERIAL,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-041,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0104,Drive complementar/POPs MBP Drogarias,Drive complementar/POPs MBP Drogarias/POP.052 Monitoramento da Pressão Arterial,POP.052 Monitoramento da Pressão Arterial,,,Pasta/POP,Drogarias,01. Gestao da Qualidade,POP,POP-052-MONITORAMENTO-DA-PRESSAO-ARTERIAL,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-041,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0105,Fonte 2 - POP Revisado e Ampliado 2022,Google Drive/POPs+MBP_Drogarias/POP.053 Aferição da Temperatura Corporal,POP.053 Aferição da Temperatura Corporal,,,Pasta/POP,Drogarias,Manual de Boas Praticas,POP,POP-053-AFERICAO-DA-TEMPERATURA-CORPORAL,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-042,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0106,Drive complementar/POPs MBP Drogarias,Drive complementar/POPs MBP Drogarias/POP.053 Aferição da Temperatura Corporal,POP.053 Aferição da Temperatura Corporal,,,Pasta/POP,Drogarias,01. Gestao da Qualidade,POP,POP-053-AFERICAO-DA-TEMPERATURA-CORPORAL,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-042,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0107,Fonte 2 - POP Revisado e Ampliado 2022,Google Drive/POPs+MBP_Drogarias/POP.054 Inaloterapia,POP.054 Inaloterapia,,,Pasta/POP,Drogarias,Manual de Boas Praticas,POP,POP-054-INALOTERAPIA,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-043,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0108,Drive complementar/POPs MBP Drogarias,Drive complementar/POPs MBP Drogarias/POP.054 Inaloterapia,POP.054 Inaloterapia,,,Pasta/POP,Drogarias,01. Gestao da Qualidade,POP,POP-054-INALOTERAPIA,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-043,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0109,Fonte 2 - POP Revisado e Ampliado 2022,Google Drive/POPs+MBP_Drogarias/POP.055 Perfuração de Lóbulo Auricular para Brincos,POP.055 Perfuração de Lóbulo Auricular para Brincos,,,Pasta/POP,Drogarias,Manual de Boas Praticas,POP,POP-055-PERFURACAO-DE-LOBULO-AURICULAR-PARA-BRIN,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-044,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0110,Drive complementar/POPs MBP Drogarias,Drive complementar/POPs MBP Drogarias/POP.055 Perfuração de Lóbulo Auricular para Brincos,POP.055 Perfuração de Lóbulo Auricular para Brincos,,,Pasta/POP,Drogarias,01. Gestao da Qualidade,POP,POP-055-PERFURACAO-DE-LOBULO-AURICULAR-PARA-BRINCOS,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-044,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0111,Fonte 2 - POP Revisado e Ampliado 2022,Google Drive/POPs+MBP_Drogarias/POP.056 Saturação de Oxigênio,POP.056 Saturação de Oxigênio,,,Pasta/POP,Drogarias,Manual de Boas Praticas,POP,POP-056-SATURACAO-DE-OXIGENIO,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-045,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0112,Drive complementar/POPs MBP Drogarias,Drive complementar/POPs MBP Drogarias/POP.056 Saturação de Oxigênio,POP.056 Saturação de Oxigênio,,,Pasta/POP,Drogarias,01. Gestao da Qualidade,POP,POP-056-SATURACAO-DE-OXIGENIO,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-045,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0113,Fonte 2 - POP Revisado e Ampliado 2022,Google Drive/POPs+MBP_Drogarias/POP.057 Vacinação,POP.057 Vacinação,,,Pasta/POP,Drogarias,06. Servicos Farmaceuticos,POP,POP-057-VACINACAO,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-046,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0114,Drive complementar/POPs MBP Drogarias,Drive complementar/POPs MBP Drogarias/POP.057 Vacinação,POP.057 Vacinação,,,Pasta/POP,Drogarias,01. Gestao da Qualidade,POP,POP-057-VACINACAO,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-046,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0115,Fonte 2 - POP Revisado e Ampliado 2022,Google Drive/POPs+MBP_Drogarias/POP.058 Acidentes com Perfurocortantes,POP.058 Acidentes com Perfurocortantes,,,Pasta/POP,Drogarias,09. Residuos,POP,POP-058-ACIDENTES-COM-PERFUROCORTANTES,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,MEDIO,,IMPORTAR_AGORA,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Classificacao clara; candidato a importacao controlada conforme lote.
4,Lote 4 - Drogarias,0116,Fonte 2 - POP Revisado e Ampliado 2022,Google Drive/POPs+MBP_Drogarias/POP.059 Atenção Farmacêutica,POP.059 Atenção Farmacêutica,,,Pasta/POP,Drogarias,06. Servicos Farmaceuticos,POP,POP-059-ATENCAO-FARMACEUTICA,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-047,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0117,Drive complementar/POPs MBP Drogarias,Drive complementar/POPs MBP Drogarias/POP.059 Atenção Farmacêutica,POP.059 Atenção Farmacêutica,,,Pasta/POP,Drogarias,06. Servicos Farmaceuticos,POP,POP-059-ATENCAO-FARMACEUTICA,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-047,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0118,Fonte 2 - POP Revisado e Ampliado 2022,Google Drive/POPs+MBP_Drogarias/POP.060 Consulta Farmacêutica,POP.060 Consulta Farmacêutica,,,Pasta/POP,Drogarias,06. Servicos Farmaceuticos,POP,POP-060-CONSULTA-FARMACEUTICA,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,MEDIO,,IMPORTAR_AGORA,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Classificacao clara; candidato a importacao controlada conforme lote.
4,Lote 4 - Drogarias,0119,Fonte 2 - POP Revisado e Ampliado 2022,Google Drive/POPs+MBP_Drogarias/POP.061 Farmacovigilância,POP.061 Farmacovigilância,,,Pasta/POP,Drogarias,Manual de Boas Praticas,POP,POP-061-FARMACOVIGILANCIA,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-048,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0120,Drive complementar/POPs MBP Drogarias,Drive complementar/POPs MBP Drogarias/POP.061 Farmacovigilância,POP.061 Farmacovigilância,,,Pasta/POP,Drogarias,01. Gestao da Qualidade,POP,POP-061-FARMACOVIGILANCIA,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-048,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0121,Fonte 2 - POP Revisado e Ampliado 2022,Google Drive/POPs+MBP_Drogarias/POP.062 Prescrição Farmacêutica,POP.062 Prescrição Farmacêutica,,,Pasta/POP,Drogarias,06. Servicos Farmaceuticos,POP,POP-062-PRESCRICAO-FARMACEUTICA,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-049,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0122,Drive complementar/POPs MBP Drogarias,Drive complementar/POPs MBP Drogarias/POP.062 Prescrição Farmacêutica,POP.062 Prescrição Farmacêutica,,,Pasta/POP,Drogarias,01. Dispensacao,POP,POP-062-PRESCRICAO-FARMACEUTICA,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-049,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0123,Fonte 2 - POP Revisado e Ampliado 2022,Google Drive/POPs_Serviços e Consulta Farmacêutica,POPs_Serviços e Consulta Farmacêutica,,,Pasta/POP,Biblioteca POPs,"09. Rotulagem, Conferencia e Dispensacao",POPs_Serviços e Consulta Farmacêutica,POPS-SERVICOS-E-CONSULTA-FARMACEUTICA,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,MEDIO,,IMPORTAR_AGORA,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Classificacao clara; candidato a importacao controlada conforme lote.
4,Lote 4 - Drogarias,0124,Fonte 2 - POP Revisado e Ampliado 2022,Google Drive/POPs+MBP_Drogarias,POPs+MBP_Drogarias,,,Pasta/POP,Drogarias,Manual de Boas Praticas,POPs+MBP_Drogarias,POPS-MBP-DROGARIAS,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-001,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0125,Fonte 2 - POP Revisado e Ampliado 2022,Google Drive/POPs+MBP_Drogarias/POPs+MBP_Drogarias.zip,POPs+MBP_Drogarias.zip,zip,,POP,Drogarias,Manual de Boas Praticas,POPs+MBP_Drogarias,POPS-MBP-DROGARIAS-ZIP,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,ALTO,DUP-001,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. ZIP nao extraido; listar arquivos antes de importar. Duplicidade/sobreposicao clara; escolher versao mais atual.
4,Lote 4 - Drogarias,0126,Drive complementar/POPs MBP Drogarias,Drive complementar/POPs MBP Drogarias/POPs+MBP_Drogarias.zip,POPs+MBP_Drogarias.zip,zip,,Pacote ZIP,Drogarias,Manual de Boas Praticas,POPs+MBP_Drogarias,POPS-MBP-DROGARIAS-ZIP,REVISAR,NAO,NAO,NAO,ADMIN;RT,,P1,REVISAR,SIM,ALTO,DUP-001,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. ZIP nao extraido; listar arquivos antes de importar. Duplicidade/sobreposicao clara; escolher versao mais atual.
5,Lote 5 - LGPD,0127,POPs LGPD / modulo transversal,Google Drive/POPs_LGPD para Farmácias de Manipulação,POPs_LGPD para Farmácias de Manipulação,,,Pasta/POP,Biblioteca POPs,06. Manipulacao,POPs_LGPD para Farmácias de Manipulação,POPS-LGPD-PARA-FARMACIAS-DE-MANIPULACAO,SIM,PLANEJADO,REVISAR,NAO,ADMIN;RT,,P0,REVISAR,SIM,MEDIO,,IMPORTAR_AGORA,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Item representa pasta/colecao; importar somente apos confirmar/expandir arquivos reais no momento da carga. Classificacao clara; candidato a importacao controlada conforme lote.
6,Lote 6 - Curso Boas Praticas e Controle de Qualidade,0128,Curso Boas Praticas e Controle de Qualidade,Google Drive/conteudo_modular.md,conteudo_modular.md,md,,Documento,Treinamentos,Boas Praticas e Controle de Qualidade,conteudo_modular,CONTEUDO-MODULAR-MD,SIM,OBRIGATORIO,REVISAR,NAO,ADMIN;RT,,P0,IMPORTAR_COMO_TREINAMENTO,NAO,ALTO,DUP-002,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Duplicidade/sobreposicao clara; escolher versao mais atual.
6,Lote 6 - Curso Boas Praticas e Controle de Qualidade,0129,Drive complementar/arquivos soltos,Drive complementar/arquivos soltos/conteudo_modular.md,conteudo_modular.md,md,,Documento,Treinamentos,Boas Praticas e Controle de Qualidade,conteudo_modular,CONTEUDO-MODULAR-MD,SIM,OBRIGATORIO,REVISAR,NAO,ADMIN;RT,,P0,IMPORTAR_COMO_TREINAMENTO,SIM,ALTO,DUP-002,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Duplicidade/sobreposicao clara; escolher versao mais atual.
6,Lote 6 - Curso Boas Praticas e Controle de Qualidade,0130,Curso Boas Praticas e Controle de Qualidade,Google Drive/index.html,index.html,html,,Documento,Treinamentos,Boas Praticas e Controle de Qualidade,index,INDEX-HTML,SIM,OBRIGATORIO,REVISAR,NAO,ADMIN;RT,,P0,IMPORTAR_COMO_TREINAMENTO,NAO,ALTO,DUP-003,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Duplicidade/sobreposicao clara; escolher versao mais atual.
6,Lote 6 - Curso Boas Praticas e Controle de Qualidade,0131,Drive complementar/arquivos soltos,Drive complementar/arquivos soltos/index.html,index.html,html,,Documento,Treinamentos,Boas Praticas e Controle de Qualidade,index,INDEX-HTML,SIM,OBRIGATORIO,REVISAR,NAO,ADMIN;RT,,P0,IMPORTAR_COMO_TREINAMENTO,SIM,ALTO,DUP-003,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Duplicidade/sobreposicao clara; escolher versao mais atual.
6,Lote 6 - Curso Boas Praticas e Controle de Qualidade,0132,Curso Boas Praticas e Controle de Qualidade,Google Drive/POPs+MBP_Drogarias/POP.011 Treinamento de Funcionários,POP.011 Treinamento de Funcionários,,,Material didatico,Treinamentos,Boas Praticas e Controle de Qualidade,POP,POP-011-TREINAMENTO-DE-FUNCIONARIOS,REVISAR,OBRIGATORIO,REVISAR,NAO,ADMIN;RT;OPERADOR;COLABORADOR,,P0,IMPORTAR_COMO_TREINAMENTO,SIM,ALTO,DUP-015,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Duplicidade/sobreposicao clara; escolher versao mais atual.
6,Lote 6 - Curso Boas Praticas e Controle de Qualidade,0133,Drive complementar/POPs MBP Drogarias,Drive complementar/POPs MBP Drogarias/POP.011 Treinamento de Funcionários,POP.011 Treinamento de Funcionários,,,Material didatico,Treinamentos,Boas Praticas e Controle de Qualidade,POP,POP-011-TREINAMENTO-DE-FUNCIONARIOS,SIM,OBRIGATORIO,REVISAR,NAO,ADMIN;RT,,P0,IMPORTAR_COMO_TREINAMENTO,SIM,ALTO,DUP-015,REVISAR_ANTES,Acervo aprovado como autoria propria; revisar redundancia/versao/classificacao. Duplicidade/sobreposicao clara; escolher versao mais atual.
